Time,NodeId,X,Y,Z
2.3,1000,3.89239e-13,5.66125e-17,-6356.75
2.3,1001,111.314,0.0161899,-6355.79
2.3,1000,-0.0161899,111.314,6355.79
2.3,1001,-111.314,-0.0161899,6355.79
2.3,1000,0.0161899,-111.314,6355.79
2.3,1001,-0.0161899,111.314,-6355.79
2.3,1000,-111.314,-0.0161899,-6355.79
2.3,1001,0.0161899,-111.314,-6355.79
2.4,0,-14.7105,4.50879e-13,7363.41
2.4,1,-4347.98,3.64225e-13,5945.72
2.4,2,-7019.29,1.37972e-13,2250.75
2.4,3,-7005.79,-1.41428e-13,-2307.18
2.4,4,-4317.08,-3.6651e-13,-5983.08
2.4,5,14.6807,-4.51794e-13,-7378.35
2.4,6,4340.86,-3.65457e-13,-5965.84
2.4,7,7014.91,-1.39717e-13,-2279.23
2.4,8,7010.21,1.39685e-13,2278.74
2.4,9,4324.18,3.65282e-13,5963.02
2.4,20,111.314,0,-6355.8
2.4,21,78.711,78.711,-6355.8
2.4,22,6.81602e-15,111.314,-6355.8
2.4,23,-78.711,78.711,-6355.8
2.4,24,-111.314,1.3632e-14,-6355.8
2.4,25,-78.711,-78.711,-6355.8
2.4,26,-2.04481e-14,-111.314,-6355.8
2.4,27,78.711,-78.711,-6355.8
2.4,28,111.314,-2.72641e-14,-6355.8
2.4,29,6336.96,702.618,-172.317
2.4,1000,3.89239e-13,5.66125e-17,6356.75
2.4,1001,111.314,0.0161899,6355.79
2.4,1002,3.89239e-13,5.66125e-17,-6356.75
2.4,1003,111.314,0.0161899,-6355.79
2.4,1004,-0.0161899,111.314,6355.79
2.4,1005,-111.314,-0.0161899,6355.79
2.4,1006,0.0161899,-111.314,6355.79
2.4,1007,-0.0161899,111.314,-6355.79
2.4,1008,-111.314,-0.0161899,-6355.79
2.4,1009,0.0161899,-111.314,-6355.79
2.4,0,-14.7105,4.50879e-13,7363.41
2.4,1,-4347.98,3.64225e-13,5945.72
2.4,2,-7019.29,1.37972e-13,2250.75
2.4,3,-7005.79,-1.41428e-13,-2307.18
2.4,4,-4317.08,-3.6651e-13,-5983.08
2.4,5,14.6807,-4.51794e-13,-7378.35
2.4,6,4340.86,-3.65457e-13,-5965.84
2.4,7,7014.91,-1.39717e-13,-2279.23
2.4,8,7010.21,1.39685e-13,2278.74
2.4,9,4324.18,3.65282e-13,5963.02
2.4,10,111.314,0,-6355.8
2.4,11,78.711,78.711,-6355.8
2.4,12,6.81602e-15,111.314,-6355.8
2.4,13,-78.711,78.711,-6355.8
2.4,14,-111.314,1.3632e-14,-6355.8
2.4,15,-78.711,-78.711,-6355.8
2.4,16,-2.04481e-14,-111.314,-6355.8
2.4,17,78.711,-78.711,-6355.8
2.4,18,111.314,-2.72641e-14,-6355.8
2.4,19,6336.96,702.618,-172.317
2.4,1000,3.89239e-13,5.66125e-17,6356.75
2.4,1001,111.314,0.0161899,6355.79
2.4,1000,3.89239e-13,5.66125e-17,-6356.75
2.4,1001,111.314,0.0161899,-6355.79
2.4,1000,-0.0161899,111.314,6355.79
2.4,1001,-111.314,-0.0161899,6355.79
2.4,1000,0.0161899,-111.314,6355.79
2.4,1001,-0.0161899,111.314,-6355.79
2.4,1000,-111.314,-0.0161899,-6355.79
2.4,1001,0.0161899,-111.314,-6355.79
2.5,0,-14.7105,4.50879e-13,7363.41
2.5,1,-4347.98,3.64225e-13,5945.72
2.5,2,-7019.29,1.37972e-13,2250.75
2.5,3,-7005.79,-1.41428e-13,-2307.18
2.5,4,-4317.08,-3.6651e-13,-5983.08
2.5,5,14.6807,-4.51794e-13,-7378.35
2.5,6,4340.86,-3.65457e-13,-5965.84
2.5,7,7014.91,-1.39717e-13,-2279.23
2.5,8,7010.21,1.39685e-13,2278.74
2.5,9,4324.18,3.65282e-13,5963.02
2.5,20,111.314,0,-6355.8
2.5,21,78.711,78.711,-6355.8
2.5,22,6.81602e-15,111.314,-6355.8
2.5,23,-78.711,78.711,-6355.8
2.5,24,-111.314,1.3632e-14,-6355.8
2.5,25,-78.711,-78.711,-6355.8
2.5,26,-2.04481e-14,-111.314,-6355.8
2.5,27,78.711,-78.711,-6355.8
2.5,28,111.314,-2.72641e-14,-6355.8
2.5,29,6336.96,702.618,-172.317
2.5,1000,3.89239e-13,5.66125e-17,6356.75
2.5,1001,111.314,0.0161899,6355.79
2.5,1002,3.89239e-13,5.66125e-17,-6356.75
2.5,1003,111.314,0.0161899,-6355.79
2.5,1004,-0.0161899,111.314,6355.79
2.5,1005,-111.314,-0.0161899,6355.79
2.5,1006,0.0161899,-111.314,6355.79
2.5,1007,-0.0161899,111.314,-6355.79
2.5,1008,-111.314,-0.0161899,-6355.79
2.5,1009,0.0161899,-111.314,-6355.79
2.5,0,-14.7105,4.50879e-13,7363.41
2.5,1,-4347.98,3.64225e-13,5945.72
2.5,2,-7019.29,1.37972e-13,2250.75
2.5,3,-7005.79,-1.41428e-13,-2307.18
2.5,4,-4317.08,-3.6651e-13,-5983.08
2.5,5,14.6807,-4.51794e-13,-7378.35
2.5,6,4340.86,-3.65457e-13,-5965.84
2.5,7,7014.91,-1.39717e-13,-2279.23
2.5,8,7010.21,1.39685e-13,2278.74
2.5,9,4324.18,3.65282e-13,5963.02
2.5,10,111.314,0,-6355.8
2.5,11,78.711,78.711,-6355.8
2.5,12,6.81602e-15,111.314,-6355.8
2.5,13,-78.711,78.711,-6355.8
2.5,14,-111.314,1.3632e-14,-6355.8
2.5,15,-78.711,-78.711,-6355.8
2.5,16,-2.04481e-14,-111.314,-6355.8
2.5,17,78.711,-78.711,-6355.8
2.5,18,111.314,-2.72641e-14,-6355.8
2.5,19,6336.96,702.618,-172.317
2.5,1000,3.89239e-13,5.66125e-17,6356.75
2.5,1001,111.314,0.0161899,6355.79
2.5,1000,3.89239e-13,5.66125e-17,-6356.75
2.5,1001,111.314,0.0161899,-6355.79
2.5,1000,-0.0161899,111.314,6355.79
2.5,1001,-111.314,-0.0161899,6355.79
2.5,1000,0.0161899,-111.314,6355.79
2.5,1001,-0.0161899,111.314,-6355.79
2.5,1000,-111.314,-0.0161899,-6355.79
2.5,1001,0.0161899,-111.314,-6355.79
2.6,0,-14.7105,4.50879e-13,7363.41
2.6,1,-4347.98,3.64225e-13,5945.72
2.6,2,-7019.29,1.37972e-13,2250.75
2.6,3,-7005.79,-1.41428e-13,-2307.18
2.6,4,-4317.08,-3.6651e-13,-5983.08
2.6,5,14.6807,-4.51794e-13,-7378.35
2.6,6,4340.86,-3.65457e-13,-5965.84
2.6,7,7014.91,-1.39717e-13,-2279.23
2.6,8,7010.21,1.39685e-13,2278.74
2.6,9,4324.18,3.65282e-13,5963.02
2.6,20,111.314,0,-6355.8
2.6,21,78.711,78.711,-6355.8
2.6,22,6.81602e-15,111.314,-6355.8
2.6,23,-78.711,78.711,-6355.8
2.6,24,-111.314,1.3632e-14,-6355.8
2.6,25,-78.711,-78.711,-6355.8
2.6,26,-2.04481e-14,-111.314,-6355.8
2.6,27,78.711,-78.711,-6355.8
2.6,28,111.314,-2.72641e-14,-6355.8
2.6,29,6336.96,702.618,-172.317
2.6,1000,3.89239e-13,5.66125e-17,6356.75
2.6,1001,111.314,0.0161899,6355.79
2.6,1002,3.89239e-13,5.66125e-17,-6356.75
2.6,1003,111.314,0.0161899,-6355.79
2.6,1004,-0.0161899,111.314,6355.79
2.6,1005,-111.314,-0.0161899,6355.79
2.6,1006,0.0161899,-111.314,6355.79
2.6,1007,-0.0161899,111.314,-6355.79
2.6,1008,-111.314,-0.0161899,-6355.79
2.6,1009,0.0161899,-111.314,-6355.79
2.6,0,-14.7105,4.50879e-13,7363.41
2.6,1,-4347.98,3.64225e-13,5945.72
2.6,2,-7019.29,1.37972e-13,2250.75
2.6,3,-7005.79,-1.41428e-13,-2307.18
2.6,4,-4317.08,-3.6651e-13,-5983.08
2.6,5,14.6807,-4.51794e-13,-7378.35
2.6,6,4340.86,-3.65457e-13,-5965.84
2.6,7,7014.91,-1.39717e-13,-2279.23
2.6,8,7010.21,1.39685e-13,2278.74
2.6,9,4324.18,3.65282e-13,5963.02
2.6,10,111.314,0,-6355.8
2.6,11,78.711,78.711,-6355.8
2.6,12,6.81602e-15,111.314,-6355.8
2.6,13,-78.711,78.711,-6355.8
2.6,14,-111.314,1.3632e-14,-6355.8
2.6,15,-78.711,-78.711,-6355.8
2.6,16,-2.04481e-14,-111.314,-6355.8
2.6,17,78.711,-78.711,-6355.8
2.6,18,111.314,-2.72641e-14,-6355.8
2.6,19,6336.96,702.618,-172.317
2.6,1000,3.89239e-13,5.66125e-17,6356.75
2.6,1001,111.314,0.0161899,6355.79
2.6,1000,3.89239e-13,5.66125e-17,-6356.75
2.6,1001,111.314,0.0161899,-6355.79
2.6,1000,-0.0161899,111.314,6355.79
2.6,1001,-111.314,-0.0161899,6355.79
2.6,1000,0.0161899,-111.314,6355.79
2.6,1001,-0.0161899,111.314,-6355.79
2.6,1000,-111.314,-0.0161899,-6355.79
2.6,1001,0.0161899,-111.314,-6355.79
2.7,0,-14.7105,4.50879e-13,7363.41
2.7,1,-4347.98,3.64225e-13,5945.72
2.7,2,-7019.29,1.37972e-13,2250.75
2.7,3,-7005.79,-1.41428e-13,-2307.18
2.7,4,-4317.08,-3.6651e-13,-5983.08
2.7,5,14.6807,-4.51794e-13,-7378.35
2.7,6,4340.86,-3.65457e-13,-5965.84
2.7,7,7014.91,-1.39717e-13,-2279.23
2.7,8,7010.21,1.39685e-13,2278.74
2.7,9,4324.18,3.65282e-13,5963.02
2.7,20,111.314,0,-6355.8
2.7,21,78.711,78.711,-6355.8
2.7,22,6.81602e-15,111.314,-6355.8
2.7,23,-78.711,78.711,-6355.8
2.7,24,-111.314,1.3632e-14,-6355.8
2.7,25,-78.711,-78.711,-6355.8
2.7,26,-2.04481e-14,-111.314,-6355.8
2.7,27,78.711,-78.711,-6355.8
2.7,28,111.314,-2.72641e-14,-6355.8
2.7,29,6336.96,702.618,-172.317
2.7,1000,3.89239e-13,5.66125e-17,6356.75
2.7,1001,111.314,0.0161899,6355.79
2.7,1002,3.89239e-13,5.66125e-17,-6356.75
2.7,1003,111.314,0.0161899,-6355.79
2.7,1004,-0.0161899,111.314,6355.79
2.7,1005,-111.314,-0.0161899,6355.79
2.7,1006,0.0161899,-111.314,6355.79
2.7,1007,-0.0161899,111.314,-6355.79
2.7,1008,-111.314,-0.0161899,-6355.79
2.7,1009,0.0161899,-111.314,-6355.79
2.7,0,-14.7105,4.50879e-13,7363.41
2.7,1,-4347.98,3.64225e-13,5945.72
2.7,2,-7019.29,1.37972e-13,2250.75
2.7,3,-7005.79,-1.41428e-13,-2307.18
2.7,4,-4317.08,-3.6651e-13,-5983.08
2.7,5,14.6807,-4.51794e-13,-7378.35
2.7,6,4340.86,-3.65457e-13,-5965.84
2.7,7,7014.91,-1.39717e-13,-2279.23
2.7,8,7010.21,1.39685e-13,2278.74
2.7,9,4324.18,3.65282e-13,5963.02
2.7,10,111.314,0,-6355.8
2.7,11,78.711,78.711,-6355.8
2.7,12,6.81602e-15,111.314,-6355.8
2.7,13,-78.711,78.711,-6355.8
2.7,14,-111.314,1.3632e-14,-6355.8
2.7,15,-78.711,-78.711,-6355.8
2.7,16,-2.04481e-14,-111.314,-6355.8
2.7,17,78.711,-78.711,-6355.8
2.7,18,111.314,-2.72641e-14,-6355.8
2.7,19,6336.96,702.618,-172.317
2.7,1000,3.89239e-13,5.66125e-17,6356.75
2.7,1001,111.314,0.0161899,6355.79
2.7,1000,3.89239e-13,5.66125e-17,-6356.75
2.7,1001,111.314,0.0161899,-6355.79
2.7,1000,-0.0161899,111.314,6355.79
2.7,1001,-111.314,-0.0161899,6355.79
2.7,1000,0.0161899,-111.314,6355.79
2.7,1001,-0.0161899,111.314,-6355.79
2.7,1000,-111.314,-0.0161899,-6355.79
2.7,1001,0.0161899,-111.314,-6355.79
2.8,0,-14.7105,4.50879e-13,7363.41
2.8,1,-4347.98,3.64225e-13,5945.72
2.8,2,-7019.29,1.37972e-13,2250.75
2.8,3,-7005.79,-1.41428e-13,-2307.18
2.8,4,-4317.08,-3.6651e-13,-5983.08
2.8,5,14.6807,-4.51794e-13,-7378.35
2.8,6,4340.86,-3.65457e-13,-5965.84
2.8,7,7014.91,-1.39717e-13,-2279.23
2.8,8,7010.21,1.39685e-13,2278.74
2.8,9,4324.18,3.65282e-13,5963.02
2.8,20,111.314,0,-6355.8
2.8,21,78.711,78.711,-6355.8
2.8,22,6.81602e-15,111.314,-6355.8
2.8,23,-78.711,78.711,-6355.8
2.8,24,-111.314,1.3632e-14,-6355.8
2.8,25,-78.711,-78.711,-6355.8
2.8,26,-2.04481e-14,-111.314,-6355.8
2.8,27,78.711,-78.711,-6355.8
2.8,28,111.314,-2.72641e-14,-6355.8
2.8,29,6336.96,702.618,-172.317
2.8,1000,3.89239e-13,5.66125e-17,6356.75
2.8,1001,111.314,0.0161899,6355.79
2.8,1002,3.89239e-13,5.66125e-17,-6356.75
2.8,1003,111.314,0.0161899,-6355.79
2.8,1004,-0.0161899,111.314,6355.79
2.8,1005,-111.314,-0.0161899,6355.79
2.8,1006,0.0161899,-111.314,6355.79
2.8,1007,-0.0161899,111.314,-6355.79
2.8,1008,-111.314,-0.0161899,-6355.79
2.8,1009,0.0161899,-111.314,-6355.79
2.8,0,-14.7105,4.50879e-13,7363.41
2.8,1,-4347.98,3.64225e-13,5945.72
2.8,2,-7019.29,1.37972e-13,2250.75
2.8,3,-7005.79,-1.41428e-13,-2307.18
2.8,4,-4317.08,-3.6651e-13,-5983.08
2.8,5,14.6807,-4.51794e-13,-7378.35
2.8,6,4340.86,-3.65457e-13,-5965.84
2.8,7,7014.91,-1.39717e-13,-2279.23
2.8,8,7010.21,1.39685e-13,2278.74
2.8,9,4324.18,3.65282e-13,5963.02
2.8,10,111.314,0,-6355.8
2.8,11,78.711,78.711,-6355.8
2.8,12,6.81602e-15,111.314,-6355.8
2.8,13,-78.711,78.711,-6355.8
2.8,14,-111.314,1.3632e-14,-6355.8
2.8,15,-78.711,-78.711,-6355.8
2.8,16,-2.04481e-14,-111.314,-6355.8
2.8,17,78.711,-78.711,-6355.8
2.8,18,111.314,-2.72641e-14,-6355.8
2.8,19,6336.96,702.618,-172.317
2.8,1000,3.89239e-13,5.66125e-17,6356.75
2.8,1001,111.314,0.0161899,6355.79
2.8,1000,3.89239e-13,5.66125e-17,-6356.75
2.8,1001,111.314,0.0161899,-6355.79
2.8,1000,-0.0161899,111.314,6355.79
2.8,1001,-111.314,-0.0161899,6355.79
2.8,1000,0.0161899,-111.314,6355.79
2.8,1001,-0.0161899,111.314,-6355.79
2.8,1000,-111.314,-0.0161899,-6355.79
2.8,1001,0.0161899,-111.314,-6355.79
2.9,0,-14.7105,4.50879e-13,7363.41
2.9,1,-4347.98,3.64225e-13,5945.72
2.9,2,-7019.29,1.37972e-13,2250.75
2.9,3,-7005.79,-1.41428e-13,-2307.18
2.9,4,-4317.08,-3.6651e-13,-5983.08
2.9,5,14.6807,-4.51794e-13,-7378.35
2.9,6,4340.86,-3.65457e-13,-5965.84
2.9,7,7014.91,-1.39717e-13,-2279.23
2.9,8,7010.21,1.39685e-13,2278.74
2.9,9,4324.18,3.65282e-13,5963.02
2.9,20,111.314,0,-6355.8
2.9,21,78.711,78.711,-6355.8
2.9,22,6.81602e-15,111.314,-6355.8
2.9,23,-78.711,78.711,-6355.8
2.9,24,-111.314,1.3632e-14,-6355.8
2.9,25,-78.711,-78.711,-6355.8
2.9,26,-2.04481e-14,-111.314,-6355.8
2.9,27,78.711,-78.711,-6355.8
2.9,28,111.314,-2.72641e-14,-6355.8
2.9,29,6336.96,702.618,-172.317
2.9,1000,3.89239e-13,5.66125e-17,6356.75
2.9,1001,111.314,0.0161899,6355.79
2.9,1002,3.89239e-13,5.66125e-17,-6356.75
2.9,1003,111.314,0.0161899,-6355.79
2.9,1004,-0.0161899,111.314,6355.79
2.9,1005,-111.314,-0.0161899,6355.79
2.9,1006,0.0161899,-111.314,6355.79
2.9,1007,-0.0161899,111.314,-6355.79
2.9,1008,-111.314,-0.0161899,-6355.79
2.9,1009,0.0161899,-111.314,-6355.79
2.9,0,-14.7105,4.50879e-13,7363.41
2.9,1,-4347.98,3.64225e-13,5945.72
2.9,2,-7019.29,1.37972e-13,2250.75
2.9,3,-7005.79,-1.41428e-13,-2307.18
2.9,4,-4317.08,-3.6651e-13,-5983.08
2.9,5,14.6807,-4.51794e-13,-7378.35
2.9,6,4340.86,-3.65457e-13,-5965.84
2.9,7,7014.91,-1.39717e-13,-2279.23
2.9,8,7010.21,1.39685e-13,2278.74
2.9,9,4324.18,3.65282e-13,5963.02
2.9,10,111.314,0,-6355.8
2.9,11,78.711,78.711,-6355.8
2.9,12,6.81602e-15,111.314,-6355.8
2.9,13,-78.711,78.711,-6355.8
2.9,14,-111.314,1.3632e-14,-6355.8
2.9,15,-78.711,-78.711,-6355.8
2.9,16,-2.04481e-14,-111.314,-6355.8
2.9,17,78.711,-78.711,-6355.8
2.9,18,111.314,-2.72641e-14,-6355.8
2.9,19,6336.96,702.618,-172.317
2.9,1000,3.89239e-13,5.66125e-17,6356.75
2.9,1001,111.314,0.0161899,6355.79
2.9,1000,3.89239e-13,5.66125e-17,-6356.75
2.9,1001,111.314,0.0161899,-6355.79
2.9,1000,-0.0161899,111.314,6355.79
2.9,1001,-111.314,-0.0161899,6355.79
2.9,1000,0.0161899,-111.314,6355.79
2.9,1001,-0.0161899,111.314,-6355.79
2.9,1000,-111.314,-0.0161899,-6355.79
2.9,1001,0.0161899,-111.314,-6355.79
3,0,-14.7105,4.50879e-13,7363.41
3,1,-4347.98,3.64225e-13,5945.72
3,2,-7019.29,1.37972e-13,2250.75
3,3,-7005.79,-1.41428e-13,-2307.18
3,4,-4317.08,-3.6651e-13,-5983.08
3,5,14.6807,-4.51794e-13,-7378.35
3,6,4340.86,-3.65457e-13,-5965.84
3,7,7014.91,-1.39717e-13,-2279.23
3,8,7010.21,1.39685e-13,2278.74
3,9,4324.18,3.65282e-13,5963.02
3,20,111.314,0,-6355.8
3,21,78.711,78.711,-6355.8
3,22,6.81602e-15,111.314,-6355.8
3,23,-78.711,78.711,-6355.8
3,24,-111.314,1.3632e-14,-6355.8
3,25,-78.711,-78.711,-6355.8
3,26,-2.04481e-14,-111.314,-6355.8
3,27,78.711,-78.711,-6355.8
3,28,111.314,-2.72641e-14,-6355.8
3,29,6336.96,702.618,-172.317
3,1000,3.89239e-13,5.66125e-17,6356.75
3,1001,111.314,0.0161899,6355.79
3,1002,3.89239e-13,5.66125e-17,-6356.75
3,1003,111.314,0.0161899,-6355.79
3,1004,-0.0161899,111.314,6355.79
3,1005,-111.314,-0.0161899,6355.79
3,1006,0.0161899,-111.314,6355.79
3,1007,-0.0161899,111.314,-6355.79
3,1008,-111.314,-0.0161899,-6355.79
3,1009,0.0161899,-111.314,-6355.79
3,0,-14.7105,4.50879e-13,7363.41
3,1,-4347.98,3.64225e-13,5945.72
3,2,-7019.29,1.37972e-13,2250.75
3,3,-7005.79,-1.41428e-13,-2307.18
3,4,-4317.08,-3.6651e-13,-5983.08
3,5,14.6807,-4.51794e-13,-7378.35
3,6,4340.86,-3.65457e-13,-5965.84
3,7,7014.91,-1.39717e-13,-2279.23
3,8,7010.21,1.39685e-13,2278.74
3,9,4324.18,3.65282e-13,5963.02
3,10,111.314,0,-6355.8
3,11,78.711,78.711,-6355.8
3,12,6.81602e-15,111.314,-6355.8
3,13,-78.711,78.711,-6355.8
3,14,-111.314,1.3632e-14,-6355.8
3,15,-78.711,-78.711,-6355.8
3,16,-2.04481e-14,-111.314,-6355.8
3,17,78.711,-78.711,-6355.8
3,18,111.314,-2.72641e-14,-6355.8
3,19,6336.96,702.618,-172.317
3,1000,3.89239e-13,5.66125e-17,6356.75
3,1001,111.314,0.0161899,6355.79
3,1000,3.89239e-13,5.66125e-17,-6356.75
3,1001,111.314,0.0161899,-6355.79
3,1000,-0.0161899,111.314,6355.79
3,1001,-111.314,-0.0161899,6355.79
3,1000,0.0161899,-111.314,6355.79
3,1001,-0.0161899,111.314,-6355.79
3,1000,-111.314,-0.0161899,-6355.79
3,1001,0.0161899,-111.314,-6355.79
3.1,0,-22.0657,4.50878e-13,7363.39
3.1,1,-4353.92,3.6396e-13,5941.38
3.1,2,-7021.54,1.37543e-13,2243.75
3.1,3,-7003.49,-1.41856e-13,-2314.17
3.1,4,-4311.12,-3.66773e-13,-5987.38
3.1,5,22.021,-4.51792e-13,-7378.33
3.1,6,4346.8,-3.65193e-13,-5961.52
3.1,7,7017.17,-1.39289e-13,-2272.24
3.1,8,7007.93,1.40113e-13,2285.73
3.1,9,4318.22,3.65545e-13,5967.33
3.1,20,111.314,0,-6355.8
3.1,21,78.711,78.711,-6355.8
3.1,22,6.81602e-15,111.314,-6355.8
3.1,23,-78.711,78.711,-6355.8
3.1,24,-111.314,1.3632e-14,-6355.8
3.1,25,-78.711,-78.711,-6355.8
3.1,26,-2.04481e-14,-111.314,-6355.8
3.1,27,78.711,-78.711,-6355.8
3.1,28,111.314,-2.72641e-14,-6355.8
3.1,29,6336.96,702.618,-172.317
3.1,1000,3.89239e-13,8.49188e-17,6356.75
3.1,1001,111.314,0.0242849,6355.79
3.1,1002,3.89239e-13,8.49188e-17,-6356.75
3.1,1003,111.314,0.0242849,-6355.79
3.1,1004,-0.0242849,111.314,6355.79
3.1,1005,-111.314,-0.0242849,6355.79
3.1,1006,0.0242849,-111.314,6355.79
3.1,1007,-0.0242849,111.314,-6355.79
3.1,1008,-111.314,-0.0242849,-6355.79
3.1,1009,0.0242849,-111.314,-6355.79
3.1,0,-22.0657,4.50878e-13,7363.39
3.1,1,-4353.92,3.6396e-13,5941.38
3.1,2,-7021.54,1.37543e-13,2243.75
3.1,3,-7003.49,-1.41856e-13,-2314.17
3.1,4,-4311.12,-3.66773e-13,-5987.38
3.1,5,22.021,-4.51792e-13,-7378.33
3.1,6,4346.8,-3.65193e-13,-5961.52
3.1,7,7017.17,-1.39289e-13,-2272.24
3.1,8,7007.93,1.40113e-13,2285.73
3.1,9,4318.22,3.65545e-13,5967.33
3.1,10,111.314,0,-6355.8
3.1,11,78.711,78.711,-6355.8
3.1,12,6.81602e-15,111.314,-6355.8
3.1,13,-78.711,78.711,-6355.8
3.1,14,-111.314,1.3632e-14,-6355.8
3.1,15,-78.711,-78.711,-6355.8
3.1,16,-2.04481e-14,-111.314,-6355.8
3.1,17,78.711,-78.711,-6355.8
3.1,18,111.314,-2.72641e-14,-6355.8
3.1,19,6336.96,702.618,-172.317
3.1,1000,3.89239e-13,8.49188e-17,6356.75
3.1,1001,111.314,0.0242849,6355.79
3.1,1000,3.89239e-13,8.49188e-17,-6356.75
3.1,1001,111.314,0.0242849,-6355.79
3.1,1000,-0.0242849,111.314,6355.79
3.1,1001,-111.314,-0.0242849,6355.79
3.1,1000,0.0242849,-111.314,6355.79
3.1,1001,-0.0242849,111.314,-6355.79
3.1,1000,-111.314,-0.0242849,-6355.79
3.1,1001,0.0242849,-111.314,-6355.79
3.2,0,-22.0657,4.50878e-13,7363.39
3.2,1,-4353.92,3.6396e-13,5941.38
3.2,2,-7021.54,1.37543e-13,2243.75
3.2,3,-7003.49,-1.41856e-13,-2314.17
3.2,4,-4311.12,-3.66773e-13,-5987.38
3.2,5,22.021,-4.51792e-13,-7378.33
3.2,6,4346.8,-3.65193e-13,-5961.52
3.2,7,7017.17,-1.39289e-13,-2272.24
3.2,8,7007.93,1.40113e-13,2285.73
3.2,9,4318.22,3.65545e-13,5967.33
3.2,20,111.314,0,-6355.8
3.2,21,78.711,78.711,-6355.8
3.2,22,6.81602e-15,111.314,-6355.8
3.2,23,-78.711,78.711,-6355.8
3.2,24,-111.314,1.3632e-14,-6355.8
3.2,25,-78.711,-78.711,-6355.8
3.2,26,-2.04481e-14,-111.314,-6355.8
3.2,27,78.711,-78.711,-6355.8
3.2,28,111.314,-2.72641e-14,-6355.8
3.2,29,6336.96,702.618,-172.317
3.2,1000,3.89239e-13,8.49188e-17,6356.75
3.2,1001,111.314,0.0242849,6355.79
3.2,1002,3.89239e-13,8.49188e-17,-6356.75
3.2,1003,111.314,0.0242849,-6355.79
3.2,1004,-0.0242849,111.314,6355.79
3.2,1005,-111.314,-0.0242849,6355.79
3.2,1006,0.0242849,-111.314,6355.79
3.2,1007,-0.0242849,111.314,-6355.79
3.2,1008,-111.314,-0.0242849,-6355.79
3.2,1009,0.0242849,-111.314,-6355.79
3.2,0,-22.0657,4.50878e-13,7363.39
3.2,1,-4353.92,3.6396e-13,5941.38
3.2,2,-7021.54,1.37543e-13,2243.75
3.2,3,-7003.49,-1.41856e-13,-2314.17
3.2,4,-4311.12,-3.66773e-13,-5987.38
3.2,5,22.021,-4.51792e-13,-7378.33
3.2,6,4346.8,-3.65193e-13,-5961.52
3.2,7,7017.17,-1.39289e-13,-2272.24
3.2,8,7007.93,1.40113e-13,2285.73
3.2,9,4318.22,3.65545e-13,5967.33
3.2,10,111.314,0,-6355.8
3.2,11,78.711,78.711,-6355.8
3.2,12,6.81602e-15,111.314,-6355.8
3.2,13,-78.711,78.711,-6355.8
3.2,14,-111.314,1.3632e-14,-6355.8
3.2,15,-78.711,-78.711,-6355.8
3.2,16,-2.04481e-14,-111.314,-6355.8
3.2,17,78.711,-78.711,-6355.8
3.2,18,111.314,-2.72641e-14,-6355.8
3.2,19,6336.96,702.618,-172.317
3.2,1000,3.89239e-13,8.49188e-17,6356.75
3.2,1001,111.314,0.0242849,6355.79
3.2,1000,3.89239e-13,8.49188e-17,-6356.75
3.2,1001,111.314,0.0242849,-6355.79
3.2,1000,-0.0242849,111.314,6355.79
3.2,1001,-111.314,-0.0242849,6355.79
3.2,1000,0.0242849,-111.314,6355.79
3.2,1001,-0.0242849,111.314,-6355.79
3.2,1000,-111.314,-0.0242849,-6355.79
3.2,1001,0.0242849,-111.314,-6355.79
3.3,0,-22.0657,4.50878e-13,7363.39
3.3,1,-4353.92,3.6396e-13,5941.38
3.3,2,-7021.54,1.37543e-13,2243.75
3.3,3,-7003.49,-1.41856e-13,-2314.17
3.3,4,-4311.12,-3.66773e-13,-5987.38
3.3,5,22.021,-4.51792e-13,-7378.33
3.3,6,4346.8,-3.65193e-13,-5961.52
3.3,7,7017.17,-1.39289e-13,-2272.24
3.3,8,7007.93,1.40113e-13,2285.73
3.3,9,4318.22,3.65545e-13,5967.33
3.3,20,111.314,0,-6355.8
3.3,21,78.711,78.711,-6355.8
3.3,22,6.81602e-15,111.314,-6355.8
3.3,23,-78.711,78.711,-6355.8
3.3,24,-111.314,1.3632e-14,-6355.8
3.3,25,-78.711,-78.711,-6355.8
3.3,26,-2.04481e-14,-111.314,-6355.8
3.3,27,78.711,-78.711,-6355.8
3.3,28,111.314,-2.72641e-14,-6355.8
3.3,29,6336.96,702.618,-172.317
3.3,1000,3.89239e-13,8.49188e-17,6356.75
3.3,1001,111.314,0.0242849,6355.79
3.3,1002,3.89239e-13,8.49188e-17,-6356.75
3.3,1003,111.314,0.0242849,-6355.79
3.3,1004,-0.0242849,111.314,6355.79
3.3,1005,-111.314,-0.0242849,6355.79
3.3,1006,0.0242849,-111.314,6355.79
3.3,1007,-0.0242849,111.314,-6355.79
3.3,1008,-111.314,-0.0242849,-6355.79
3.3,1009,0.0242849,-111.314,-6355.79
3.3,0,-22.0657,4.50878e-13,7363.39
3.3,1,-4353.92,3.6396e-13,5941.38
3.3,2,-7021.54,1.37543e-13,2243.75
3.3,3,-7003.49,-1.41856e-13,-2314.17
3.3,4,-4311.12,-3.66773e-13,-5987.38
3.3,5,22.021,-4.51792e-13,-7378.33
3.3,6,4346.8,-3.65193e-13,-5961.52
